lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
76.25,67.5,-44.017,-45.115,-39.445,-22.665,-4.993,9.624,12.397,5.901,-5.307,-23.297,-36.565,-42.568
76.25,71.25,-44.112,-45.002,-39.339,-22.648,-4.831,9.78,12.46,6.014,-5.141,-23.196,-36.664,-42.758
76.25,75,-44.235,-44.967,-39.342,-22.704,-4.748,9.992,12.628,6.125,-4.986,-23.209,-36.784,-42.929
76.25,78.75,-44.33,-44.944,-39.422,-22.845,-4.74,10.272,12.913,6.227,-4.893,-23.413,-36.904,-43.01
76.25,82.5,-44.172,-44.585,-39.336,-22.984,-4.759,10.577,13.127,6.216,-4.921,-23.687,-36.867,-42.826
76.25,86.25,-43.736,-43.827,-38.822,-22.97,-5.166,9.447,12.508,5.793,-5.443,-24.044,-36.643,-42.386
76.25,90,-44.064,-43.938,-38.978,-23.285,-5.558,8.505,11.651,5.136,-6.476,-24.773,-37.083,-42.749
76.25,93.75,-44.585,-44.525,-39.634,-23.921,-5.951,8.998,11.65,5.104,-5.954,-24.769,-37.381,-43.085
76.25,97.5,-45.021,-44.919,-39.966,-24.315,-6.253,8.059,10.689,4.563,-6.055,-24.729,-37.74,-43.451
76.25,101.25,-45.635,-45.33,-40.17,-24.488,-6.362,6.622,8.879,3.83,-6.319,-24.091,-38.228,-44.039
76.25,105,-46.292,-45.885,-40.583,-24.668,-6.286,6.667,8.257,3.668,-6.304,-24.08,-38.704,-44.582
76.25,108.75,-47.028,-46.935,-41.637,-25.272,-6.125,8.662,9.274,4.431,-5.181,-24.82,-39.208,-45.083
76.25,112.5,-47.047,-47.068,-41.599,-25.119,-5.952,8.002,8.549,4.192,-4.67,-24.455,-39.202,-45.038
76.25,116.25,-42.799,-43.024,-38.18,-23.399,-4.971,4.461,5.439,3.771,-1.986,-16.951,-34.661,-40.709
76.25,120,-43.188,-43.431,-38.453,-23.653,-4.811,4.733,6.154,4.113,-1.853,-16.551,-34.659,-40.906
76.25,123.75,-43.963,-44.2,-39.08,-24.243,-4.891,5.271,6.837,4.521,-1.967,-18.052,-35.245,-41.572
76.25,127.5,-44.056,-44.183,-38.879,-24.168,-4.916,5.403,6.418,3.831,-2.227,-18.122,-35.28,-41.627
76.25,131.25,-44.013,-44.122,-38.826,-24.263,-4.95,5.427,6.2,3.219,-2.532,-17.66,-35.124,-41.537
76.25,135,-43.375,-43.785,-38.727,-24.488,-4.871,5.415,6.326,3.415,-2.278,-16.961,-34.259,-40.768
76.25,138.75,-43.016,-43.759,-38.97,-24.752,-5.038,5.632,6.579,3.341,-2.51,-17.188,-33.998,-40.311
76.25,142.5,-46.501,-46.72,-41.138,-25.47,-5.478,10.769,11.797,4.665,-5.472,-25.471,-38.285,-44.117
76.25,146.25,-43.209,-43.605,-38.711,-24.324,-5.099,5.357,5.842,2.506,-3.198,-18.318,-34.308,-40.629
76.25,150,-42.608,-43.492,-38.493,-24.333,-5.189,4.865,5.283,2.287,-2.982,-17.18,-33.566,-40.007
76.25,153.75,-42.532,-43.556,-38.511,-24.345,-5.196,5.168,5.586,2.33,-3.196,-17.473,-33.514,-39.82
76.25,157.5,-42.541,-43.54,-38.38,-24.192,-5.173,5.189,5.568,2.197,-3.548,-18.745,-33.67,-39.73
76.25,161.25,-42.075,-43.118,-37.835,-23.846,-5.212,4.528,4.693,1.599,-3.585,-18.904,-33.218,-39.162
76.25,-112.5,-44.531,-45.449,-40.126,-25.485,-6.221,3.93,4.636,1.708,-5.889,-24.29,-34.48,-40.361
76.25,-108.75,-43.119,-43.938,-38.829,-24.694,-6.389,2.408,3.755,0.969,-5.258,-22.153,-33.09,-39.099
76.25,-105,-47.059,-47.776,-42.087,-26.401,-7.276,5.94,8.349,3.171,-7.323,-25.258,-36.255,-42.76
76.25,-101.25,-47.299,-48.211,-42.575,-26.802,-7.145,7.607,9.238,3.689,-6.948,-25.408,-36.624,-43.002
