lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
76.25,-161.25,-14.839,-18.238,-16.249,-3.5,14.813,28.963,33.317,25.993,13.034,1.196,-7.278,-11.93
76.25,-157.5,-14.724,-18.416,-16.43,-3.814,13.851,28.127,32.162,25.182,12.69,1.114,-7.319,-11.828
76.25,-153.75,-14.334,-18.16,-16.017,-3.683,13.891,27.761,31.611,24.983,12.69,1.489,-6.572,-11.176
76.25,-150,-15.034,-18.75,-16.114,-3.85,13.579,27.307,31.055,24.711,12.532,1.347,-6.837,-11.543
76.25,-146.25,-15.686,-19.218,-15.744,-3.085,14.22,27.793,31.6,25.257,12.613,1.129,-7.394,-11.922
76.25,-142.5,-16.385,-19.736,-15.535,-2.638,14.709,27.912,31.883,25.535,12.572,1.017,-7.767,-12.299
76.25,-138.75,-16.08,-19.348,-15.214,-2.976,13.839,26.561,30.77,24.861,12.415,1.1,-7.583,-11.986
76.25,-135,-16.25,-19.43,-14.456,-1.908,14.45,26.633,30.902,24.869,12.199,0.615,-7.884,-12.157
76.25,-131.25,-16.771,-19.586,-14.076,-2.837,12.539,24.644,28.575,22.921,11.294,0.234,-8.39,-12.685
76.25,-127.5,-17.974,-20.375,-14.174,-3.428,11.125,23.405,27.149,21.613,9.891,-0.774,-9.466,-13.558
76.25,-123.75,-21.502,-23.116,-15.88,-4.629,10.225,22.186,26.007,21.132,9.179,-2.607,-12.339,-16.484
76.25,-120,-22.229,-23.306,-16.074,-4.755,9.833,21.866,26.035,21.369,9.192,-3.04,-12.76,-17.307
76.25,-116.25,-12.96,-17.942,-15.208,-4.963,6.462,15.986,22.511,21.583,13.342,3.629,-3.791,-8.177
76.25,-112.5,-17.047,-22.499,-16.698,-3.679,8.931,19.014,24.956,23.934,13.889,2.405,-6.659,-11.734
76.25,-108.75,-17.754,-23.544,-16.425,-4.088,8.151,17.944,23.886,23.18,14.018,2.878,-6.413,-11.925
