lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
76.25,-90,-32.79,-34.658,-27.505,-10.35,6.296,19.41,23.446,17.086,4.542,-9.705,-19.815,-26.999
76.25,-86.25,-33.363,-35.352,-27.063,-9.022,8.487,19.825,22.884,16.313,4.659,-8.887,-19.294,-27.366
76.25,-82.5,-33.745,-35.757,-26.799,-8.422,9.555,20.826,23.537,15.994,4.473,-8.799,-19.193,-27.434
76.25,-78.75,-34.854,-36.656,-27.619,-8.76,9.521,21.812,24.646,16.243,3.751,-10.47,-21.234,-28.634
76.25,-75,-35.349,-37.025,-28.022,-9.088,9.294,21.604,24.515,16.131,3.235,-10.919,-21.726,-29.251
76.25,-71.25,-35.292,-36.986,-27.892,-9.042,9.269,21.096,23.974,15.884,3.05,-10.66,-21.357,-29.134
76.25,-67.5,-34.962,-36.758,-27.596,-8.833,9.316,20.709,23.516,15.604,3.073,-10.258,-20.759,-28.505
76.25,-63.75,-34.56,-36.438,-27.419,-8.838,9.1,20.07,22.579,14.967,3.111,-9.622,-19.868,-27.526
76.25,-60,-34.201,-36.236,-27.523,-9.095,8.519,19.221,21.483,14.113,3.086,-8.804,-18.952,-26.676
76.25,-56.25,-34.213,-36.392,-27.938,-9.348,8.273,18.914,21.158,13.761,2.982,-8.388,-18.511,-26.47
76.25,-52.5,-34.685,-36.842,-28.351,-9.267,8.732,19.462,21.763,14.226,2.716,-9.151,-19.486,-27.271
76.25,-48.75,-35.036,-37.052,-28.311,-8.841,9.274,20.12,22.376,14.635,2.22,-11.058,-21.951,-28.634
76.25,-45,-34.824,-36.909,-27.952,-8.887,8.492,18.975,21.214,14.037,2.315,-11.601,-23.185,-28.925
76.25,-41.25,-30.029,-32.945,-26.613,-11.168,2.087,8.241,12.861,11.393,4.989,-4.565,-13.451,-22.207
76.25,-33.75,-31.482,-34.083,-26.093,-8.81,4.632,10.995,15.335,12.876,4.845,-5.855,-14.547,-24.926
76.25,-30,-32.593,-35.236,-26.801,-8.458,5.961,17.67,19.577,13.138,0.787,-14.158,-23.641,-28.096
76.25,-26.25,-33.192,-36.308,-27.835,-8.95,8.367,19.506,21.532,14.794,1.725,-12.831,-22.422,-28.028
76.25,-22.5,-30.175,-33.901,-25.541,-7.939,7.732,18.046,20.627,14.648,3.336,-8.293,-17.381,-23.765
76.25,-18.75,-30.053,-34.331,-25.837,-8.202,7.344,17.406,20.087,14.48,3.298,-8.228,-17.704,-23.487
76.25,-15,-29.689,-34.284,-25.847,-8.257,7.042,17.19,19.649,14.265,2.993,-8.881,-18.693,-23.315
76.25,-11.25,-30.097,-34.804,-25.769,-7.96,8.891,18.445,20.716,15.332,3.28,-9.11,-19.718,-23.925
76.25,-7.5,-29.989,-34.811,-25.689,-8.051,8.816,18.281,20.454,15.356,3.476,-8.986,-20.117,-24.169
76.25,-3.75,-26.579,-31.711,-25.177,-9.931,2.96,10.221,14.29,13.108,5.321,-3.895,-12.021,-20.252
73.75,0,-26.141,-31.069,-22.048,-7.029,8.837,18.768,20.987,16.356,4.371,-6.484,-15.816,-20.067
73.75,3.75,-26.986,-32.408,-22.719,-7.006,9.707,19.621,21.789,16.766,4.197,-7.347,-16.687,-20.672
73.75,7.5,-24.26,-30.073,-21.429,-7.427,6.44,16.928,19.371,15.054,4.196,-6.33,-15.525,-18.763
