lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
73.75,127.5,4.83,5.4,5.94,7.26,12.51,37.11,49.02,30.09,21.24,10.86,6.27,5.04
73.75,131.25,5.37,5.64,6.06,7.98,14.91,39.99,52.56,34.74,23.91,12.36,7.08,5.52
73.75,135,5.64,5.31,5.61,6.96,12.66,41.49,52.11,34.32,22.41,11.16,7.2,5.67
73.75,138.75,6.09,5.46,5.73,7.32,13.44,40.86,49.95,34.14,22.86,11.58,7.47,6.06
73.75,142.5,6.33,5.43,5.61,6.78,11.25,41.76,46.62,30.21,19.11,10.05,7.11,6.18
73.75,146.25,7.08,6.09,6.27,7.53,12.48,33.9,37.29,29.82,21.36,12.6,7.89,6.96
73.75,150,7.47,6.72,6.69,7.65,13.02,30.09,33.72,28.56,22.83,14.16,8.49,7.41
73.75,153.75,7.56,7.2,6.84,7.5,12.57,27.24,30.57,26.16,22.77,14.43,8.79,7.53
73.75,157.5,7.86,7.65,6.99,7.8,12.06,26.88,29.97,24.99,21.99,14.58,9.3,7.89
73.75,161.25,8.64,8.25,7.71,8.82,12.18,24.06,28.08,25.59,22.83,16.2,10.38,8.91
73.75,165,8.82,8.25,7.98,8.76,11.37,19.38,24.63,26.4,22.53,18.96,10.41,9.36
73.75,168.75,9.27,8.31,8.58,9.3,11.91,17.52,22.98,27.39,23.31,21.66,11.58,10.11
73.75,172.5,9.33,8.25,8.82,9.39,12.45,16.14,22.14,28.68,24.45,22.23,12.63,10.47
73.75,176.25,9.72,8.61,9.15,9.75,13.71,14.52,24.06,30.84,26.04,22.62,13.71,10.92
73.75,180,10.68,9.42,9.72,10.38,15.27,11.64,22.62,32.79,28.62,23.79,15.39,11.7
73.75,-112.5,7.74,6.09,7.29,8.46,11.52,17.61,23.88,27.66,25.41,16.89,11.04,8.16
73.75,-108.75,8.16,6.6,8.07,10.47,15.99,25.95,33.27,36.18,30.15,18.93,12.33,9.3
