"","lat","lon","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
"2154","1125","3600",8.7,19.8,53.1,73.5,83.4,109.2,118.2,114.6,89.4,78.3,66.9,16.2
"2155","1200","3600",4.2,9.3,34.5,53.4,78.3,144,145.8,149.4,93,48.9,44.7,8.4
"2156","1275","3600",7.2,12.3,28.8,54.9,97.5,185.1,177,175.8,109.2,35.7,29.4,8.4
"2157","1350","3600",7.8,11.7,18.6,36.3,73.8,124.5,100.5,111.9,74.1,25.8,15.6,7.2
"2158","1425","3600",9.6,14.4,18.9,31.5,68.1,124.5,108.9,116.1,82.5,29.7,13.5,8.7
"2159","1500","3600",7.8,12.9,21.6,27,69,123.3,137.4,126,90.9,34.8,14.1,9.3
"2160","1575","3600",4.8,8.1,18.6,26.4,70.2,118.2,143.4,135,91.8,34.2,13.5,6.6
"2161","1650","3600",3.9,6.3,16.2,34.5,77.7,131.4,164.4,161.7,106.8,34.5,11.4,5.1
"2162","1725","3600",6.3,8.1,16.8,39.6,69.6,103.5,134.7,127.5,89.4,31.2,12,6.6
"2163","1800","3600",13.8,15.3,24.6,48.3,68.4,103.8,122.1,111,80.4,39.9,21.3,13.8
"2164","1875","3600",11.4,12,14.7,23.4,33,56.4,57.6,49.8,39.6,26.1,16.5,12
"2165","1950","3600",6.9,7.2,7.8,8.7,18.9,42,49.5,30,17.1,12.3,10.2,7.5
"2166","2025","3600",9,9.9,11.4,18,24.3,61.2,67.5,46.8,29.1,20.4,15,9.9
"2167","2100","3600",9.6,10.8,11.7,20.4,30.3,70.5,86.4,58.5,39.9,24.9,15,10.5
"2168","2175","3600",7.5,8.7,9.3,15.3,23.7,51.3,66.9,49.8,33.6,19.5,12,8.1
"2169","2250","3600",6.9,8.1,9,13.2,19.2,31.5,49.8,43.5,34.8,18.6,12.9,6.9
"2170","-2700","3712.5",0,0,0,0,0,0,0,0,0,0,0,0
"2171","-2625","3712.5",3,4.8,4.2,3.3,3.9,2.7,2.4,1.2,1.5,2.1,3,3.9
"2172","-2550","3712.5",5.4,6.3,5.4,4.2,3.9,3,2.4,1.8,1.8,3,4.2,5.7
"2173","-2475","3712.5",4.5,5.1,4.8,3.9,3.3,2.7,2.4,1.5,1.5,2.7,3.3,4.5
"2174","-2400","3712.5",3.6,3.6,3.3,2.7,2.4,2.1,2.1,1.8,1.5,2.1,2.4,3.9
"2175","-2325","3712.5",4.2,3,3,2.7,2.7,2.7,2.7,3,2.4,2.1,2.7,4.2
"2176","-2250","3712.5",6.9,4.8,4.5,4.5,5.1,5.1,6.3,7.2,6,3.9,5.4,6.9
"2177","-2175","3712.5",6.9,6.6,7.2,7.5,8.7,9,11.7,12,9.3,6.3,5.4,5.7
"2178","-2100","3712.5",13.2,17.4,21.3,21.6,22.8,22.8,26.4,26.1,21.3,15.6,12.6,11.1
"2179","-2025","3712.5",28.2,38.4,57.3,60,68.7,68.4,90.3,87,67.5,50.7,28.8,28.2
"2180","-1050","3712.5",51.3,37.8,40.8,26.7,10.2,7.8,9.9,12.3,12,14.7,14.7,24
"2181","-975","3712.5",81.9,68.7,72,51,15,7.5,9.9,12.9,15.9,20.4,24.6,41.1
"2182","-900","3712.5",96.9,85.8,91.2,57.3,16.8,4.2,5.4,8.7,11.4,15.6,28.5,51
"2183","-825","3712.5",117.6,100.5,102.9,57.9,18.9,4.5,2.7,5.7,7.2,14.7,33,69.3
"2184","-750","3712.5",106.5,90.6,83.4,45,14.7,3.6,1.5,3,3.3,9.6,26.7,66.3
"2185","-675","3712.5",147,117.3,104.4,34.8,15.9,3.6,1.2,2.1,3,9.3,31.2,84.9
"2186","-600","3712.5",192.6,167.1,132.6,40.5,9.6,3.3,1.2,0.6,3.9,6.6,30.6,88.2
"2187","-525","3712.5",234,215.4,156.6,57.3,7.5,3.3,0.6,0.3,1.5,8.7,42.9,116.4
"2188","975.00 3","712.5",50.4,90.3001,34.7001,58.4001,22.1001,80.9001,44.9,93.3,94.2,80.1001,14,85.8
"2189","1050","3712.5",24.6,51,85.2,107.1,99.9,134.7,138.9,89.1,93.9,81.9,95.4,48
"2190","1125","3712.5",12.6,27.3,56.7,77.7,98.1,119.4,121.5,106.8,101.1,73.5,73.2,23.4
"2191","1200","3712.5",7.5,15.6,45.6,71.7,113.4,149.7,144.9,146.7,115.8,61.8,56.1,14.1
"2192","1275","3712.5",7.5,10.8,27.9,52.8,85.8,130.2,102.3,110.7,97.2,37.2,32.7,9.9
"2193","1350","3712.5",12.6,15.9,22.5,44.1,81.3,129.9,97.2,104.4,90.3,34.2,24.6,12.3
"2194","1425","3712.5",8.7,13.2,16.8,32.1,64.5,111.3,94.2,97.2,87.3,32.4,16.2,9
"2195","1500","3712.5",5.4,9.6,19.2,30.3,67.5,102,108.3,106.5,97.8,33.6,14.4,7.5
"2196","1575","3712.5",4.8,8.4,18.9,29.1,69,120,135.6,125.4,95.4,35.1,15.3,6.9
"2197","1650","3712.5",4.5,7.5,17.4,37.2,78.3,146.4,166.8,161.1,111.9,39.9,15,6
"2198","1725","3712.5",7.5,9.6,19.2,44.1,73.8,120.6,147.6,145.8,99.9,38.4,15.6,8.4
"2199","1800","3712.5",9,9.3,14.1,28.8,44.7,75.3,85.2,78.9,60.3,25.8,12.9,9.9
"2200","1875","3712.5",12,12,14.1,21,29.4,51.9,51.3,48.3,37.8,25.5,18,13.2
"2201","1950","3712.5",6.9,8.1,9,11.1,20.7,46.8,45,34.2,19.2,14.7,11.1,7.2
"2202","2025","3712.5",4.8,6.3,6.9,11.4,18.3,47.7,46.8,38.4,21.6,13.5,8.4,5.1
"2203","2100","3712.5",5.1,6.3,6.3,10.8,17.1,46.8,52.5,39.9,23.4,13.5,8.4,5.7
"2204","2175","3712.5",8.1,9.6,9.6,15.3,23.1,54,68.4,54.3,36.6,21.3,13.5,9
"2205","2250","3712.5",7.2,8.1,9,12.6,18.3,36,47.7,44.4,34.2,18.3,12.6,7.2
"2206","-2700","3825",0,0,0,0,0,0,0,0,0,0,0,0
"2207","-2625","3825",2.1,3.6,3,2.4,3.3,2.4,1.8,0.9,0.9,1.5,2.4,2.7
"2208","-2550","3825",4.8,6,5.4,4.2,4.2,3,2.7,1.5,1.8,3,4.2,5.4
"2209","-2475","3825",4.5,5.1,4.8,3.9,3.6,2.7,2.1,1.5,1.5,2.7,3.3,4.8
"2210","-2400","3825",4.8,5.1,4.2,3.6,3.3,2.4,2.1,1.5,1.5,2.4,3.3,5.1
"2211","-2325","3825",5.7,3.9,3.6,3.3,3.3,3,3,3,2.4,2.4,3.6,5.4
"2212","-2250","3825",5.7,4.2,3.9,3.9,4.8,4.8,5.7,6.3,5.1,3.6,5.4,6.3
"2213","-2175","3825",6.6,6.6,6.9,6.9,8.4,8.4,11.1,12.3,9.6,6,6,6
"2214","-2100","3825",13.2,18,21.6,21.6,25.2,24.6,27.9,27.6,23.1,15.9,12.9,11.1
"2215","-2025","3825",30.9,42.3,59.4,61.5,75,75,97.8,93.6,74.7,50.7,29.4,30.3
"2216","-1050","3825",45,36.3,38.1,22.2,9.9,6.3,7.5,10.5,13.2,16.2,15.3,21.3
"2217","-975","3825",58.2,52.8,54.3,35.4,11.4,7.2,7.8,9.3,14.4,19.2,22.5,37.8
"2218","-900","3825",104.7,85.5,83.7,58.8,18.6,6.6,6.3,11.4,20.1,28.5,43.2,74.7
"2219","-825","3825",98.7,81.3,83.4,53.1,17.4,5.1,3,10.2,13.8,23.7,46.2,76.2
"2220","-750","3825",113.1,86.1,74.7,42.3,16.2,3.9,2.1,6,9.9,21.6,45.6,85.8
"2221","-675","3825",147,112.5,91.2,32.4,11.1,3.3,1.5,3,8.1,18.3,51,105.3
"2222","-600","3825",180.3,150,109.5,30.6,6.3,2.4,1.2,1.5,6,14.7,58.8,119.7
"2223","-525","3825",237.3,202.2,135.6,39.6,5.4,3.3,0.9,0.6,3.3,15.9,81.6,154.2
"2224","-450","3825",276.9,267.3,183.3,63.3,10.5,1.8,0,0,0.9,8.4,76.8,174.6
"2225","1125","3825",20.7,42.9,75,94.8,120.9,135.9,157.5,125.4,129.3,82.2,93.6,40.5
"2226","1200","3825",10.8,25.5,57,84.9,126.9,139.8,142.5,134.7,138,69.9,62.4,22.5
"2227","1275","3825",11.1,25.2,54.3,90.3,155.4,211.5,188.1,173.4,177.6,72.9,52.5,17.4
"2228","1350","3825",11.1,20.7,32.7,57.6,94.5,130.2,104.7,110.1,114.3,51.9,31.2,13.2
"2229","1425","3825",9.3,14.4,21.3,37.2,65.1,90,88.8,85.8,95.1,39.9,20.4,11.4
"2230","1500","3825",6.3,12,24,39,81.3,120.6,141.3,126.3,121.8,43.5,20.4,10.8
"2231","1575","3825",4.5,8.4,19.8,31.5,67.5,126.6,135,131.4,98.7,38.7,18.6,7.5
"2232","1650","3825",3.9,6.6,15.6,31.5,63.3,129.9,140.4,141,90.6,35.4,15,6
"2233","1725","3825",9.9,11.7,22.5,46.8,67.5,117.3,141,143.4,90.9,41.4,18.6,11.4
"2234","1800","3825",11.7,12,17.7,29.4,35.7,65.4,76.2,73.5,48.9,29.7,17.7,12.9
"2235","1875","3825",9.9,10.5,11.7,15.3,21.3,44.1,43.2,42.3,31.2,18.9,14.7,10.8
"2236","1950","3825",6.6,8.7,10.5,15.6,22.2,51.6,50.1,45,29.7,19.5,12.6,6.9
"2237","2025","3825",6.9,9.6,10.2,17.7,34.5,76.8,75,65.7,39.3,20.7,11.1,7.2
"2238","2100","3825",6.9,8.4,9,15.3,26.4,65.7,72.3,58.5,36.3,20.1,11.4,8.1
"2239","2175","3825",6.6,7.5,7.8,10.8,17.4,44.4,55.2,46.2,28.8,16.5,11.7,7.8
"2240","2250","3825",7.5,8.1,9.3,12.6,17.7,36.6,46.8,45.9,34.8,19.2,13.8,7.8
"2241","-2700","3937.5",0,0,0,0,0,0,0,0,0,0,0,0
"2242","-2625","3937.5",2.7,4.5,3.9,3.3,3.9,3,2.1,1.2,1.2,1.8,3,3.6
"2243","-2550","3937.5",6.6,7.8,6.9,5.4,5.7,3.9,3.3,2.1,2.4,3.6,5.7,7.2
"2244","-2475","3937.5",5.4,6,5.1,4.5,4.2,3,2.4,1.5,1.5,3,4.2,5.7
"2245","-2400","3937.5",3.9,4.2,3.6,3.6,3,2.1,1.5,0.9,0.9,1.8,3,3.9
"2246","-2325","3937.5",4.5,3.3,2.7,3,2.7,2.4,2.1,1.8,1.5,1.8,3,4.2
"2247","-2250","3937.5",4.8,3.6,3.6,3.6,4.2,4.5,5.1,5.4,4.5,3.3,4.8,5.4
"2248","-2175","3937.5",6,6.9,6.9,6.9,9,9.3,11.7,12.9,10.5,6.6,6.6,6.3
"2249","-2100","3937.5",11.1,16.5,19.5,19.8,24.9,24.3,27.3,27.9,24,14.7,12.3,10.2
"2250","-2025","3937.5",31.5,45.6,61.2,64.5,81.9,80.7,102.3,98.4,81.6,49.5,30,30
"2251","-1050","3937.5",38.7,33.9,36.9,26.1,11.7,9.3,10.8,15,17.7,19.5,17.4,26.4
"2252","-975","3937.5",53.7,53.4,48,36.6,13.2,9.3,9.6,12.9,18.6,25.8,25.8,44.1
"2253","-900","3937.5",76.5,63.9,55.5,45.6,13.8,5.4,5.1,11.1,20.4,31.8,45.3,69.3
"2254","-825","3937.5",82.8,65.4,64.5,41.7,11.4,3.9,2.4,9,15.6,27.9,53.4,76.8
"2255","-750","3937.5",93.3,73.8,56.4,31.2,10.5,2.4,2.1,6.9,15,26.1,57.3,87.6
"2256","-675","3937.5",125.4,101.4,64.5,24.3,7.8,2.4,1.5,5.1,10.8,23.4,62.1,105.9
"2257","-600","3937.5",188.7,143.7,96.6,30.3,5.4,2.7,2.1,3.9,6.9,20.4,68.7,136.8
"2258","-525","3937.5",231,196.5,129.6,38.7,7.8,3.6,0.6,1.5,4.2,12.3,77.1,156.6
"2259","-450","3937.5",246.9,253.8,167.1,63.6,10.8,4.5,0.3,0.3,1.2,3.9,49.2,132.9
"2260","1350","3937.5",10.8,24.3,36.3,60.3,84.9,105.9,85.5,96.6,118.5,58.8,37.5,14.7
"2261","1425","3937.5",12,27.9,39.9,58.8,94.2,118.2,130.2,122.7,147,66.3,30.3,14.7
"2262","1500","3937.5",4.5,10.5,21.3,39,73.2,97.5,119.4,106.2,120.6,46.5,17.7,8.4
"2263","1575","3937.5",9,15.3,28.8,51.3,93.9,163.8,178.5,168.3,141.3,61.5,26.7,12.6
"2264","1650","3937.5",7.8,11.7,22.5,44.7,73.5,144.6,158.1,150,103.8,49.2,19.8,9.3
"2265","1725","3937.5",10.8,11.7,19.2,36.3,47.7,84.6,95.7,104.1,65.7,33.9,17.1,11.4
"2266","1800","3937.5",13.8,14.4,21.9,33,33,59.7,69.9,77.4,50.1,35.1,22.8,14.7
"2267","1875","3937.5",6.6,7.5,9.3,14.7,17.7,39.6,45.3,42,27.9,15.3,10.8,6.3
"2268","1950","3937.5",4.5,6.6,8.7,15.9,31.2,73.8,77.4,66,41.1,17.1,9.9,5.1
"2269","2025","3937.5",8.7,10.2,11.7,23.4,43.5,91.8,91.2,75,48.6,24.6,14.1,9.9
"2270","2100","3937.5",9.9,10.2,11.1,18,38.1,89.1,96.3,78,43.8,21.6,14.1,11.4
"2271","2175","3937.5",8.7,8.7,9.9,16.5,24.6,54.3,68.1,58.8,37.8,22.8,15.9,10.5
"2272","2250","3937.5",7.2,7.5,8.4,11.1,16.2,32.7,42.9,44.4,30.9,17.7,14.1,7.8
"2273","-2700","4050",0,0,0,0,0,0,0,0,0,0,0,0
"2274","-2625","4050",1.8,3.6,3.3,3,3.6,2.7,1.8,0.9,1.2,1.5,2.4,2.7
"2275","-2550","4050",6.6,9.3,8.1,6.9,7.2,4.8,3.9,2.1,2.4,4.2,6.6,7.8
"2276","-2475","4050",4.5,5.1,4.2,3.6,3.9,2.4,1.8,1.2,1.2,2.4,3.6,5.1
"2277","-2400","4050",3.3,3.6,2.7,2.7,2.7,1.5,1.2,0.6,0.6,1.5,2.7,3.3
"2278","-2325","4050",4.8,3.9,3,3,2.7,2.4,1.8,1.5,1.2,2.1,3.3,4.2
"2279","-2250","4050",5.1,4.5,3.9,4.2,4.8,5.1,5.7,5.7,4.5,3.6,5.4,5.7
"2280","-2175","4050",5.4,6.6,6.6,6.6,8.7,9.9,11.4,12.6,11.1,6.6,6.6,6
"2281","-2100","4050",10.2,15.9,19.2,20.1,24.6,24,28.5,30.9,26.4,14.4,13.2,9.9
"2282","-2025","4050",31.8,47.1,61.2,66,85.5,80.7,101.1,99,84,45.6,30.9,27.6
"2283","-1125","4050",28.5,20.7,27.6,24.3,17.1,19.8,24,29.7,27.9,22.2,18.9,21.3
"2284","-1050","4050",30,31.2,35.4,21.3,11.1,9.6,10.2,13.5,19.5,22.2,20.7,30.3
"2285","-975","4050",42.3,37.5,33,25.5,7.5,5.7,4.5,6.9,14.7,24.6,25.8,40.2
"2286","-900","4050",44.7,33.3,30,25.2,5.7,3.6,2.1,4.2,9.6,23.4,27.3,39.9
"2287","-825","4050",54.9,48,39,26.7,6,3.3,1.5,5.4,13.2,21.3,40.2,56.7
"2288","-750","4050",82.5,65.7,44.4,24.3,7.5,1.8,1.5,6,16.5,24.3,55.5,79.2
"2289","-675","4050",129.3,101.7,64.5,21.3,6,1.2,1.5,5.1,13.5,28.8,65.1,113.1
"2290","-600","4050",178.8,128.1,81.6,25.5,5.4,1.2,1.2,4.2,6,16.5,58.2,129.6
"2291","-525","4050",222.3,196.5,128.7,43.8,9.9,1.8,0.3,1.2,3,5.4,44.4,126.6
"2292","-450","4050",215.1,235.5,170.1,79.2,12.6,3.6,0.3,0.6,1.2,0.6,26.4,80.1
"2293","1500","4050",10.2,22.2,35.7,68.4,107.1,132.3,176.4,158.1,189.9,75.9,30.9,16.5
"2294","1575","4050",9.9,15,23.7,39.9,63,91.5,103.2,89.1,105.6,48.6,20.7,12.9
"2295","1650","4050",10.5,16.5,23.7,41.1,71.1,123,139.5,117,108.6,52.8,20.4,10.8
"2296","1725","4050",14.4,18,27,45.9,54.9,97.8,115.2,120.9,87,51.6,27,15
"2297","1800","4050",9.6,11.1,15.6,24.6,28.2,50.4,67.8,77.1,48.3,30,17.4,9.9
"2298","1875","4050",5.1,6.6,8.7,16.5,24.9,60.3,81.6,73.8,43.8,17.1,10.2,5.7
"2299","1950","4050",3.6,5.1,6.6,15.9,33.6,82.2,93,73.5,43.5,13.2,6.9,3.9
"2300","2025","4050",2.1,2.4,2.7,7.5,17.7,50.7,46.5,34.5,18,5.7,3.6,2.7
"2301","2100","4050",5.7,5.1,5.4,11.1,22.2,65.1,67.8,51,25.5,10.8,8.1,6.6
"2302","2175","4050",8.1,7.5,7.8,12,19.8,52.8,65.4,52.8,28.8,15.3,12.6,9
"2303","2250","4050",8.4,8.4,9.3,13.8,18.3,35.1,48.9,51.6,35.1,21.6,16.8,9.6
"2304","-2700","4162.5",0,0,0,0,0,0,0,0,0,0,0,0
"2305","-2625","4162.5",1.5,3.3,3.3,3,3.9,2.7,1.8,0.9,0.9,1.5,2.4,2.1
"2306","-2550","4162.5",3.9,5.7,5.4,4.8,6,3.9,3,1.5,1.8,2.7,4.5,5.1
"2307","-2475","4162.5",3.9,3.9,3,2.7,3.6,2.1,1.8,1.2,1.2,1.8,3.3,4.5
"2308","-2400","4162.5",3.9,3.3,2.4,2.4,2.7,1.5,1.2,0.6,0.9,1.2,3,3.6
"2309","-2325","4162.5",4.8,3.9,2.4,2.7,2.4,2.4,1.5,1.2,1.2,1.8,3.3,4.2
"2310","-2250","4162.5",4.8,4.8,3.9,4.5,4.8,5.1,4.8,4.8,3.9,3.3,5.1,4.8
"2311","-2175","4162.5",5.4,6,6.3,6.6,8.4,9.9,11.1,12.3,10.8,6.3,6.3,5.7
"2312","-2100","4162.5",10.8,15.3,19.2,20.4,23.7,24.3,30,33.6,29.4,14.1,14.4,10.5
"2313","-2025","4162.5",34.8,51.6,65.4,70.5,88.5,82.5,102,102.9,89.7,45.9,37.5,28.8
"2314","-1125","4162.5",25.2,21.6,34.2,24.9,17.4,19.5,21.6,25.5,28.5,25.5,24.6,26.4
"2315","-1050","4162.5",34.2,34.8,36.3,26.4,14.1,12.6,11.7,14.1,24.6,28.8,31.5,39.6
"2316","-975","4162.5",31.8,31.8,27,24.9,9.3,5.4,3.3,6.3,16.2,26.1,28.5,41.4
"2317","-900","4162.5",50.1,43.2,35.4,31.8,10.2,3.9,2.4,7.2,16.8,29.1,40.2,55.8
"2318","-825","4162.5",54.3,54,38.1,21,8.1,3,1.5,6.9,18.3,27,48.9,69.9
"2319","-750","4162.5",82.8,67.5,46.8,19.8,9.9,2.1,1.8,5.4,19.2,27.6,56.7,94.2
"2320","-675","4162.5",127.2,85.5,69.3,21.6,8.1,0.9,1.2,4.5,10.8,25.8,56.1,111
"2321","-600","4162.5",204.6,151.2,99.3,28.5,7.8,0.9,0.9,2.7,4.5,10.8,45.3,121.2
"2322","-225","4162.5",254.7,222.6,268.8,238.5,114.9,31.2,6.6,4.8,12,33,93.3,193.8
"2323","1200","4162.5",69.9,98.4,115.2,141.9,140.7,126.9,257.4,194.4,170.1,132.3,127.8,97.5
"2324","1500","4162.5",15.6,27,37.2,50.7,64.5,58.5,86.4,85.8,128.7,62.1,32.7,20.7
"2325","1575","4162.5",30.9,37.8,50.4,61.2,71.4,94.5,129.3,107.1,130.2,75.3,46.2,32.4
"2326","1650","4162.5",22.5,31.5,39.6,45.6,48.3,72,93.3,83.1,101.1,61.8,33.6,23.1
"2327","1725","4162.5",14.7,19.5,26.4,33.9,36.6,66,99.3,97.2,84,45.9,23.4,16.2
"2328","1800","4162.5",11.1,15.6,20.4,29.4,41.7,80.1,119.4,123,70.8,34.5,18.6,12
"2329","1875","4162.5",5.4,9,12,23.4,45.6,90.3,138,124.8,69,24.9,12,6.9
"2330","1950","4162.5",4.2,6,7.2,16.5,34.8,78.9,100.5,85.8,48.9,13.5,6,3.9
"2331","2025","4162.5",7.5,7.5,9,18,36.9,93.9,103.8,83.7,48.6,18.9,11.7,8.7
"2332","2100","4162.5",9,7.5,8.1,16.2,27.3,75.9,84.3,67.8,36.3,16.5,12.9,10.2
"2333","2175","4162.5",9.3,8.1,9.3,15.6,21.3,48.6,63.9,52.5,32.1,18,14.4,9.9
"2334","2250","4162.5",8.7,8.4,9,13.2,16.5,34.2,49.5,49.2,32.4,19.8,16.2,9.6
"2335","-2700","4275",0,0,0,0,0,0,0,0,0,0,0,0
"2336","-2625","4275",1.8,4.2,4.2,3.9,4.5,3.3,2.4,1.2,1.2,1.8,2.7,2.7
"2337","-2550","4275",4.8,6.6,6,5.7,7.2,4.8,3.9,1.8,2.1,3.3,5.7,6.3
"2338","-2475","4275",4.8,4.5,3.3,3,4.2,2.7,2.1,1.5,1.5,2.4,4.5,5.4
"2339","-2400","4275",5.4,3.6,2.4,2.4,3.3,1.8,1.5,0.9,1.2,1.8,3.9,4.8
"2340","-2325","4275",5.7,4.2,2.7,3,2.7,2.4,1.8,1.5,1.5,2.1,4.5,5.4
"2341","-2250","4275",4.8,5.1,3.6,4.5,4.5,4.5,4.2,4.5,3.6,3,5.1,4.8
"2342","-2175","4275",6.3,6.3,6.6,7.5,9,10.2,11.1,12.3,10.8,6,6.6,5.7
"2343","-2100","4275",10.5,14.4,18.6,21,25.2,26.7,33,36.9,32.7,14.4,14.7,9.9
"2344","-2025","4275",39.9,57.3,69.3,72,86.1,82.2,98.7,103.2,92.1,46.5,45.9,32.7
"2345","-1200","4275",32.4,33.3,45,45.6,49.2,62.4,65.1,72.6,66.6,49.8,42.3,34.8
"2346","-1125","4275",24.9,24,31.5,26.4,14.7,15.3,14.1,17.1,26.7,27,26.4,29.4
"2347","-1050","4275",39.3,33.9,36.9,29.4,14.4,10.5,7.8,10.8,23.7,30,33.6,39
"2348","-975","4275",45.9,37.2,38.7,31.2,15.6,7.8,5.4,8.7,21,29.7,42,52.2
"2349","-900","4275",57,55.2,45.3,30.3,15,7.8,4.8,9.6,23.1,34.5,54.9,71.1
"2350","-825","4275",75.9,72.3,60.3,29.4,15.9,6,4.5,9.6,28.8,42,74.4,109.5
"2351","-750","4275",124.2,87.6,86.7,32.4,18.3,5.1,5.7,8.7,27.9,41.7,85.8,144.9
"2352","-675","4275",158.4,111.9,89.4,26.4,13.8,2.7,3.3,6,13.5,29.4,67.8,139.5
"2353","-600","4275",179.1,155.7,101.4,25.5,8.1,1.5,1.8,3,3.9,9.9,40.8,102.6
"2354","-525","4275",247.5,276.9,144.6,49.2,8.4,1.5,1.8,1.2,1.8,2.4,24.6,83.4
"2355","1350","4275",65.7,89.7,104.4,131.4,140.7,118.8,185.4,195.6,190.8,149.7,123,89.1
"2356","1500","4275",36.9,52.8,66,71.4,64.5,72.6,104.7,100.5,132,84.9,59.7,42.3
"2357","1575","4275",40.2,48.9,53.7,53.7,41.1,51,75.6,72,92.1,73.2,57,38.7
"2358","1725","4275",24,30.9,37.5,37.8,32.7,54,106.2,103.8,94.2,60,36,27.3
"2359","1800","4275",12,18.9,23.1,29.4,42.9,77.7,136.5,131.7,79.2,36.3,15,11.1
"2360","1875","4275",6.6,11.1,12.6,22.8,45.3,91.2,139.2,128.1,65.1,25.5,10.5,7.2
"2361","1950","4275",7.2,9.3,9.6,20.4,37.2,81.9,102,100.5,55.2,19.5,9.3,6.6
"2362","2025","4275",9.3,8.4,8.7,16.2,30.9,81.6,89.4,80.1,42.6,16.2,11.1,9
"2363","2100","4275",12,9.9,11.7,22.5,27.3,71.4,83.1,73.5,44.1,22.5,17.7,12.9
"2364","2175","4275",9.6,8.7,9.6,13.2,16.5,41.1,56.7,45.6,27.3,15.6,14.1,9.9
"2365","2250","4275",8.7,8.7,8.7,12.9,14.1,39,53.7,43.8,29.1,17.7,13.8,9.3
"2366","2325","4275",8.7,9,8.7,12,15.3,17.7,24.6,37.8,34.5,25.5,18,9.3
"2367","-2700","4387.5",0,0,0,0,0,0,0,0,0,0,0,0
"2368","-2625","4387.5",1.5,3.3,3.6,3.3,4.2,3,2.1,1.2,1.2,1.8,2.7,2.1
"2369","-2550","4387.5",4.5,6,5.4,5.4,7.5,5.1,3.9,1.8,2.1,3.3,5.7,6
"2370","-2475","4387.5",5.1,4.5,3.3,3.3,5.1,3.3,2.4,1.5,1.5,2.7,5.1,5.4
"2371","-2400","4387.5",9.3,6,4.2,3.9,5.1,3.3,2.7,1.5,2.1,3.3,6.9,7.8
"2372","-2325","4387.5",8.4,5.1,3.9,4.2,3.9,3.3,2.7,1.8,2.1,3,6.6,8.1
"2373","-2250","4387.5",4.2,3.9,3.3,4.2,4.2,3.9,3.6,3.9,3.3,3,4.5,4.8
"2374","-2175","4387.5",7.5,8.1,6.9,8.1,9.9,10.2,10.8,11.7,10.5,6,7.8,6.6
"2375","-2100","4387.5",13.2,18.3,21,23.7,32.1,34.5,40.5,43.2,39,17.7,17.7,11.4
"2376","-2025","4387.5",58.2,78.3,86.1,84,94.2,95.4,107.4,115.8,107.1,57.6,62.7,46.5
"2377","-1350","4387.5",34.8,30.9,38.7,54.9,68.7,76.8,78.9,84.3,83.7,60,53.1,38.4
"2378","-1200","4387.5",77.4,81.9,87.6,74.4,55.5,59.7,65.1,81.3,90.3,82.2,75.6,76.8
"2379","-1125","4387.5",55.8,49.8,63.6,56.7,38.1,41.1,42,45.9,52.8,48,50.4,56.7
"2380","-1050","4387.5",60,51.3,55.2,43.5,27,25.8,23.7,24,33.3,39,49.5,57
"2381","-975","4387.5",75.3,60.3,60.9,51.6,24,23.7,19.8,21,35.1,45,63.9,90.3
"2382","-900","4387.5",106.5,96.3,89.4,66.3,26.4,21,14.4,20.1,42.9,58.8,93,140.4
"2383","-825","4387.5",114.6,95.7,87.9,44.1,21.6,11.4,8.7,10.8,33,52.5,97.2,150.9
"2384","-750","4387.5",137.7,99.6,103.8,40.5,24.3,8.7,9.3,9.6,23.1,35.7,69.9,140.1
"2385","-675","4387.5",135.9,110.7,87.3,28.2,13.8,4.8,5.1,5.1,8.7,15.9,39.3,102.6
"2386","1800","4387.5",14.4,22.8,24.6,30,41.1,70.2,128.7,130.5,80.4,42.6,16.8,13.5
"2387","1875","4387.5",8.4,12.3,12.6,19.5,35.7,81.6,114,114.6,58.8,28.5,12.9,8.4
"2388","1950","4387.5",11.7,12.6,13.2,26.4,38.1,82.5,82.8,93,49.8,25.5,14.4,10.8
"2389","2025","4387.5",13.8,11.4,11.7,20.7,31.2,76.2,80.1,78,43.5,20.7,15.6,13.2
"2390","2100","4387.5",13.5,11.1,12.3,19.2,19.5,50.7,62.7,60.9,39.9,21.3,18.6,13.8
"2391","2175","4387.5",11.4,10.5,11.7,15.3,15.3,36.3,50.7,45.6,30.9,19.8,17.7,11.7
"2392","2250","4387.5",9.3,9,9,12.9,12,25.2,39.9,38.4,29.7,20.1,15.9,9.6
"2393","-2700","4500",0,0,0,0,0,0,0,0,0,0,0,0
"2394","-2625","4500",1.5,3.3,3.3,3.3,4.2,3.3,2.1,1.2,1.2,1.8,2.7,2.4
"2395","-2550","4500",4.8,6.6,5.7,5.7,8.7,5.7,4.5,2.1,2.1,3.6,6.3,6.3
"2396","-2475","4500",9.9,9,6.3,5.7,8.4,5.7,4.5,2.7,3,4.8,9.6,9.9
"2397","-2400","4500",9.9,6,4.8,4.2,5.7,4.2,3,1.5,2.1,3.9,8.1,8.4
"2398","-2325","4500",12.6,7.5,6.3,6.6,6.3,4.8,4.2,2.4,3.3,4.8,10.2,12.3
"2399","-2250","4500",8.4,5.7,5.1,6,5.7,5.7,4.8,4.5,4.5,5.1,8.1,10.2
"2400","-2175","4500",7.8,9.6,7.8,8.7,10.8,10.8,11.4,11.7,11.1,6.9,9.6,7.5
